location_id,name,type,location,address,status,food_items,latitude,longitude
1181507,John's Catering #5,Truck,14TH ST: SHOTWELL ST to SOUTH VAN NESS AVE (139 - 199),164 14TH ST,EXPIRED,Cold Truck: Soda:Chips:Candy: Cold/Hot Sandwiches: Donuts.  (Pitco Wholesale),37.76876525095860,-122.41690220595300
1037696,Munch A Bunch,Truck,MISSION ST: 14TH ST to 15TH ST (1800 - 1899),1850 MISSION ST,EXPIRED,Cold Truck: packaged sandwiches: pitas: breakfast: cold and hot drinks: snacks,37.767347670704100,-122.42047663908100
1090081,El Tonayanse #4 / #36,Truck,HARRISON ST: 13TH ST to 14TH ST (1700 - 1799),1717 HARRISON ST,REQUESTED,Tacos: Burritos: Tortas: Quesadillas,0,0
963982,Singh Brothers Ice Cream,Truck,KEY AVE: JENNINGS ST to 03RD ST (1000 - 1068),1060 KEY AVE,REQUESTED,Ice Cream: Pre-Packaged Chips: Candies: Bottled Water & Canned SODA,37.71920021771330,-122.39597673109600
1163790,"SOHOMEI, LLC",Truck,TREAT AVE: DIVISION ST \ FLORIDA ST to ALAMEDA ST (1 - 99),Assessors Block 3902/Lot002,REQUESTED,COLD TRUCK. Deli: bbq chicken skewer: Chinese spring roll: Chinese fried rice/noodle: fried chicken leg/wing: bbq chicken sandwich: chicken cheese burger: burrito: lumpia. Snack: sunflower seeds: muffins: chips: snickers: kit-kat: 10 types of chocolate. Drinks: Coke: 7-Up: Dr. Pepper: Pepsi: Redbull: Vitamin Water: Rockstar: Coconut Juice: Water. Hot drinks: coffee: tea.,37.76830699280000,-122.41200033609200
1495094,"Off the Grid Services, LLC",Truck,BROADWAY: DAVIS ST to FRONT ST (50 - 99),90 BROADWAY,EXPIRED,everything except for hot dogs,37.799260113502300,-122.39961794865500
1535609,Wu Wei LLC dba MoBowl,Truck,FRONT ST: VALLEJO ST to GREEN ST (900 - 999),900 FRONT ST,EXPIRED,Various types of meat: veggie: and seafood bowls.,37.80022091559220,-122.39956901857700
1512232,"Chairman SF, LLC",Truck,02ND ST: BRANNAN ST to TOWNSEND ST (600 - 699),625 02ND ST,EXPIRED,Baos: bowls & drinks,37.78168897534510,-122.39106181728700
1513352,Brazuca Grill,Truck,TENNESSEE ST: MARIPOSA ST to 18TH ST (600 - 699),640 TENNESSEE ST,EXPIRED,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,37.76354048392960,-122.39009664366300
1513364,Brazuca Grill,Truck,03RD ST: EGBERT AVE to FITZGERALD AVE (6000 - 6170) -- WEST --,6000 03RD ST,EXPIRED,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,37.723979903892900,-122.39590345491300
1495114,"Off the Grid Services, LLC",Truck,BRANNAN ST: 04TH ST to 05TH ST (500 - 599),525 BRANNAN ST,EXPIRED,Everything,37.77751326467550,-122.3970441344820
1513029,"San Francisco Street Foods, Inc.",Push Cart,NEW MONTGOMERY ST: MARKET ST \ MONTGOMERY ST intersection,2 MONTGOMERY ST,EXPIRED,Hot dogs: condiments: soft pretzels: soft drinks: coffee: cold beverages: pastries: bakery goods: cookies: ice cream: candy: soups: churros: chestnuts: nuts: fresh fruit: fruit juices: desserts: potato chips and popcorn.,37.78939197610270,-122.4018247471210
1515854,Philz Coffee Truck,Truck,MONTGOMERY ST: COLUMBUS AVE \ WASHINGTON ST to JACKSON ST (700 - 799),735 MONTGOMERY ST,EXPIRED,Hot coffee: iced coffee: hot chocolate: tea: pastries,37.79621549659410,-122.40375455824500
1543850,Truly Food & More,Truck,01ST ST: HOWARD ST to TEHAMA ST (200 - 231),505 HOWARD ST,EXPIRED,Latin Food: Tacos: Pupusas: Vegetables: Salad: Waters: Sodas,37.78798864899530,-122.39610066847200
1524389,Flavors of Africa,Truck,MISSION ST: SHAW ALY to ANTHONY ST (543 - 586),560 MISSION ST,EXPIRED,Meat and vegi rice bowls: meat and vegi salad bowls: meat and vegi wraps: drinks and juices.,37.78886471534300,-122.39935935136300
1513378,Brazuca Grill,Truck,MARIPOSA ST: PENNSYLVANIA AVE to MISSISSIPPI ST (1000 - 1099),1040 MARIPOSA ST,EXPIRED,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,37.76420237830190,-122.39428524234000
1535610,Wu Wei LLC dba MoBowl,Truck,HOWARD ST: 01ST ST to MALDEN ALY (500 - 589),500 HOWARD ST,EXPIRED,Various types of meat: veggie: and seafood bowls.,0,0
1515851,Philz Coffee Truck,Truck,SUTTER ST: POWELL ST to MASON ST (500 - 599),556 SUTTER ST,EXPIRED,Hot coffee: iced coffee: hot chocolate: tea: pastries,37.789385451039100,-122.4095912604670
1516944,Eva's Catering,Truck,ORTEGA ST: 18TH AVE to 19TH AVE (1100 - 1199),1100 ORTEGA ST,EXPIRED,Cold Truck: Burrito: Corn Dog: Salads: Sandwiches: Quesadilla: Tacos: Fried Rice: Cow Mein: Chinese Rice: Noodle Plates: Soup: Bacon: Eggs: Ham: Avacado: Sausages: Beverages,37.752660520412300,-122.47547353178100
1534179,Street Meet,Truck,LARKIN ST: GROVE ST to FULTON ST (100 - 199),100 LARKIN ST,EXPIRED,Burritos: Tacos: Quesadillas: Tortas: Carne Asada Fries and various drinks,37.779159119969,-122.4158078824270
1513369,Brazuca Grill,Truck,DONNER AVE: HAWES ST to INGALLS ST (1300 - 1399),1347 DONNER AVE,EXPIRED,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,37.72145083973350,-122.38935344507600
1513347,Brazuca Grill,Truck,PENNSYLVANIA AVE: I-280 S OFF RAMP to 25TH ST (1050 - 1099),1082 PENNSYLVANIA AVE,EXPIRED,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,37.75336082945510,-122.39304592079800
1513350,Brazuca Grill,Truck,SHOTWELL ST: 15TH ST to 16TH ST (100 - 199),131 SHOTWELL ST,EXPIRED,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,37.74793093611290,-122.41519315390900
1512230,"Chairman SF, LLC",Truck,ELLIS ST: 04TH ST \ MARKET ST \ STOCKTON ST to POWELL ST (1 - 99),34 ELLIS ST,EXPIRED,Baos: bowls & drinks,37.78756516537880,-122.40959283348000
1516950,Eva's Catering,Truck,EVANS AVE: NAPOLEON ST \ TOLAND ST to MARIN ST (2000 - 2099),2045 EVANS AVE,EXPIRED,Cold Truck: Burrito: Corn Dog: Salads: Sandwiches: Quesadilla: Tacos: Fried Rice: Cow Mein: Chinese Rice: Noodle Plates: Soup: Bacon: Eggs: Ham: Avacado: Sausages: Beverages,37.747772091607500,-122.39703171897800
1495086,"Off the Grid Services, LLC",Truck,BROADWAY: DAVIS ST to FRONT ST (50 - 99),90 BROADWAY,EXPIRED,everything except for hot dogs,37.799260113502300,-122.39961794865500
1488685,El Alambre,Truck,SHOTWELL ST: 14TH ST to 15TH ST (1 - 99),1800 FOLSOM ST,EXPIRED,Tacos: Burritos: Quesadillas: Tortas,37.76785244271810,-122.41610489253200
1522420,"Halal Cart, LLC",Push Cart,MONTGOMERY ST: CALIFORNIA ST to SACRAMENTO ST (400 - 499),400 MONTGOMERY ST,EXPIRED,kebabs: halal gyro: grilled halal meat: refreshments,37.79314862698350,-122.4025671755780
1535608,Wu Wei LLC dba MoBowl,Truck,DRUMM ST: CLAY ST to WASHINGTON ST (200 - 299),253 DRUMM ST,EXPIRED,Various types of meat: veggie: and seafood bowls.,37.79612338025220,-122.39727320433800
1513033,"San Francisco Street Foods, Inc.",Push Cart,POST ST: KEARNY ST to ROBERT KIRK LN (100 - 140),100 POST ST,EXPIRED,Hot dogs: condiments: soft pretzels: soft drinks: coffee: cold beverages: pastries: bakery goods: cookies: ice cream: candy: soups: churros: chestnuts: nuts: fresh fruit: fruit juices: desserts: potato chips and popcorn.,37.78923328289610,-122.40557905421000
1514028,F & C Catering,Truck,03RD ST: 24TH ST to 25TH ST (2800 - 2898) -- WEST --,2890 03RD ST,EXPIRED,Cold Truck: Hot/Cold Sandwiches: Water: Soda: Juice: Snacks: Milk: Candies: Canned Food: Soups: Cup of Noodles: Fruit: Salad,37.75310874987130,-122.38817020206600
1513372,Brazuca Grill,Truck,FOLSOM ST: ERIE ST to 14TH ST (1718 - 1799),1750 FOLSOM ST,EXPIRED,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,37.76890352056650,-122.41598117460100
1513345,Brazuca Grill,Truck,PENNSYLVANIA AVE: MARIPOSA ST to I-280 S OFF RAMP (200 - 256),208 PENNSYLVANIA AVE,EXPIRED,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,37.763462959906600,-122.39401294737700
1516943,Eva's Catering,Truck,INGALLS ST: CARROLL AVE to DONNER AVE (2600 - 2699),2600 INGALLS ST,EXPIRED,Corndogs: fried burrito: rice placet: soda: water: sandwiches: soup: noodle plates,37.722629217598300,-122.39006184632700
1513083,Curry Up Now,Truck,WASHINGTON ST: DRUMM ST intersection,370 DRUMM ST,EXPIRED,Chicken Tiki Masala Burritos: Paneer Tiki Masala Burritos: Samosas: Mango Lassi,37.79691371248350,-122.39665067526400
1513355,Brazuca Grill,Truck,TEXAS ST: SIERRA ST to 22ND ST (632 - 699),640 TEXAS ST,EXPIRED,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,37.757917056690100,-122.39547585249000
1515852,Philz Coffee Truck,Truck,CALIFORNIA ST: SANSOME ST to LEIDESDORFF ST (400 - 448),401 CALIFORNIA ST,EXPIRED,Hot coffee: iced coffee: hot chocolate: tea: pastries,37.79279574157870,-122.40135328093100
1515717,Treats by the Bay LLC,Push Cart,MARKET ST: STEUART ST to SPEAR ST (1 - 99) -- SOUTH --,1 MARKET ST,EXPIRED,Ice Cream: Donuts,37.793871507150600,-122.39486523862100
1513344,Brazuca Grill,Truck,OTIS ST: GOUGH ST \ MCCOPPIN ST to 13TH ST \ DUBOCE AVE \ HWY 101 NORTHBOUND RAMP \ MISSION ST (100 - 199),150 OTIS ST,EXPIRED,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,37.770683395042600,-122.42087956139900
1543852,Truly Food & More,Truck,MISSION ST: 02ND ST to NEW MONTGOMERY ST (600 - 634),602 MISSION ST,EXPIRED,Latin Food: Tacos: Pupusas: Vegetables: Salad: Waters: Sodas,37.78797328321600,-122.40018504988900
1516945,Eva's Catering,Truck,ORTEGA ST: 18TH AVE to 19TH AVE (1100 - 1199),1900 19TH AVE,EXPIRED,Cold Truck: Burrito: Corn Dog: Salads: Sandwiches: Quesadilla: Tacos: Fried Rice: Cow Mein: Chinese Rice: Noodle Plates: Soup: Bacon: Eggs: Ham: Avacado: Sausages: Beverages,37.75212416311870,-122.47587232222200
1513357,Brazuca Grill,Truck,26TH ST: MINNESOTA ST to INDIANA ST (1000 - 1099),1090 26TH ST,EXPIRED,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,37.751608413578900,-122.39030948950100
1516947,Eva's Catering,Truck,20TH AVE: LAWTON ST to MORAGA ST (1600 - 1699),1650 20TH AVE,EXPIRED,Cold Truck: Burrito: Corn Dog: Salads: Sandwiches: Quesadilla: Tacos: Fried Rice: Cow Mein: Chinese Rice: Noodle Plates: Soup: Bacon: Eggs: Ham: Avacado: Sausages: Beverages,37.75798419052860,-122.43346578040700
1524385,Leo's Hot Dogs,Push Cart,MISSION ST: 19TH ST to 20TH ST (2300 - 2399),2301 MISSION ST,EXPIRED,Hot dogs and related toppings: non alcoholic beverages,37.76008693198700,-122.41880648110100
1513346,Brazuca Grill,Truck,PENNSYLVANIA AVE: 22ND ST to 23RD ST (700 - 899),700 PENNSYLVANIA AVE,EXPIRED,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,37.75692365373410,-122.39354961053600
1524387,Flavors of Africa,Truck,HOWARD ST: FREMONT ST to 01ST ST (400 - 499),405 HOWARD ST,EXPIRED,Meat and vegi rice bowls: meat and vegi salad bowls: meat and vegi wraps: drinks and juices.,37.788530010632500,-122.39514429387400
1515709,Zuri Food Facilities,Truck,SPEAR ST: MISSION ST to HOWARD ST (100 - 199),100 SPEAR ST,EXPIRED,Peruvian Food Served Hot,37.792150548481700,-122.39399997405900
1512229,"Chairman SF, LLC",Truck,CALIFORNIA ST: SANSOME ST to LEIDESDORFF ST (400 - 448),400 CALIFORNIA ST,EXPIRED,Baos: bowls & drinks,0,0
1514024,F & C Catering,Truck,,Assessors Block /Lot,EXPIRED,Cold Truck: Hot/Cold Sandwiches: Water: Soda: Juice: Snacks: Milk: Candies: Canned Food: Soups: Cup of Noodles: Fruit: Salad,0,0
1513351,Brazuca Grill,Truck,23RD ST: START: 100-699 BLOCK to ILLINOIS ST (100 - 699),601 23RD ST,EXPIRED,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,37.755030726766700,-122.38453073422300
1515708,Zuri Food Facilities,Truck,CALIFORNIA ST: LEIDESDORFF ST to MONTGOMERY ST (449 - 499),475 CALIFORNIA ST,EXPIRED,Peruvian Food Served Hot,37.792346385148,-122.40238532279400
1524388,Flavors of Africa,Truck,MISSION ST: SHAW ALY to ANTHONY ST (543 - 586),555 MISSION ST,EXPIRED,Meat and vegi rice bowls: meat and vegi salad bowls: meat and vegi wraps: drinks and juices.,37.78844615690130,-122.3986412420390
1522421,"Halal Cart, LLC",Push Cart,MARKET ST: FREMONT ST \ FRONT ST to 01ST ST \ BUSH ST (401 - 499) -- SOUTH --,455 MARKET ST,EXPIRED,Gyros: Kebabs: soft drinks: and water,37.79094704192340,-122.39863358940400
1514030,F & C Catering,Truck,MINNESOTA ST: 20TH ST to 22ND ST (800 - 999),900 MINNESOTA ST,EXPIRED,Cold Truck: Hot/Cold Sandwiches: Water: Soda: Juice: Snacks: Milk: Candies: Canned Food: Soups: Cup of Noodles: Fruit: Salad,0,0
1514027,F & C Catering,Truck,25TH ST: MICHIGAN ST to ILLINOIS ST (700 - 799),700 25TH ST,EXPIRED,Cold Truck: Hot/Cold Sandwiches: Water: Soda: Juice: Snacks: Milk: Candies: Canned Food: Soups: Cup of Noodles: Fruit: Salad,37.75338080997490,-122.38636768585700
1513361,Brazuca Grill,Truck,03RD ST: CESAR CHAVEZ ST to MARIN ST (3100 - 3199),3150 03RD ST,EXPIRED,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,37.74944293760040,-122.38798553250400
1513379,Brazuca Grill,Truck,MARKET ST: 10TH ST \ FELL ST \ POLK ST to 11TH ST (1401 - 1455) -- SOUTH --,1411 MARKET ST,EXPIRED,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,37.7758255197583,-122.41724962664300
1529951,Bonito Poke,Truck,ILLINOIS ST: 16TH ST to MARIPOSA ST \ TERRY A FRANCOIS BLVD (400 - 599),409 ILLINOIS ST,EXPIRED,Bonito Poke Bowls & Various Drinks,37.76624504710290,-122.38735628651100
1513032,"San Francisco Street Foods, Inc.",Push Cart,DRUMM ST: CALIFORNIA ST intersection,5 THE EMBARCADERO,EXPIRED,Hot dogs: condiments: soft pretzels: soft drinks: coffee: cold beverages: pastries: bakery goods: cookies: ice cream: candy: soups: churros: chestnuts: nuts: fresh fruit: fruit juices: desserts: potato chips and popcorn.,37.794331003246800,-122.39581105302300
1522419,"Halal Cart, LLC",Push Cart,MARKET ST: STEUART ST to SPEAR ST (1 - 99) -- SOUTH --,1 MARKET ST,EXPIRED,kebabs: halal gyro: grilled halal meat: refreshments,37.793871507150600,-122.39486523862100
1515859,Curry Up Now,Truck,SANSOME ST: GOLD ST to PACIFIC AVE (705 - 799),727 SANSOME ST,EXPIRED,Indian Street Food: Tikka Masala Burritos; Samosas; Sexy Fries (Indian-inspired poutine); Naughty Naans; Deconstructed Samosas; Kathi Rolls; Lassis and Lemonades,37.79694900602120,-122.40218343189400
1513370,Brazuca Grill,Truck,EDDY ST: BUCHANAN ST to WEBSTER ST (1300 - 1399),1346 EDDY ST,EXPIRED,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,37.78186711757410,-122.42988524760300
1514025,F & C Catering,Truck,PENNSYLVANIA AVE: 22ND ST to 23RD ST (700 - 899),898 PENNSYLVANIA AVE,EXPIRED,Cold Truck: Hot/Cold Sandwiches: Water: Soda: Juice: Snacks: Milk: Candies: Canned Food: Soups: Cup of Noodles: Fruit: Salad,37.755534471603900,-122.39392527753900
1513371,Brazuca Grill,Truck,ELM ST: FRANKLIN ST to GOUGH ST (300 - 399),368 ELM ST,EXPIRED,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,37.7813800275549,-122.42314384550600
1522410,Faith Sandwich,Push Cart,MAIN ST: MARKET ST to MISSION ST (1 - 99),58 MAIN ST,EXPIRED,BBQ PORK SANDWICHGRILL CHICKEN SANDWICHSHIRMP SPRING ROLLSBBQ PORK OVER RICEGRILL CHICKEN OVER RICEBBQ PORK VERMICELLIGRILL CHICKEN VERMICELLIBBQ PORK GARLIC NOODLEGRILL CHICKEN GARLIC NOODLENEW ITEMS:MASALA DOSAPANNER DOSACHICKEN CURRY & RICECHICKEN STEWRICE OR DOSAADD CHEESEADD GHEE,37.79210933860900,-122.39580386550200
1513380,Brazuca Grill,Truck,MINNESOTA ST: MINNESOTA ST to 26TH ST (1400 - 1499),1400 MINNESOTA ST,EXPIRED,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,37.75207458620840,-122.39014490082200
1513084,Curry Up Now,Truck,,225 BUSH ST,EXPIRED,Chicken Tiki Masala Burritos: Paneer Tiki Masala Burritos: Samosas: Mango Lassi,37.79083841945170,-122.40116037029900
1529948,Bonito Poke,Truck,01ST ST: HOWARD ST to TEHAMA ST (200 - 231),505 HOWARD ST,EXPIRED,Bonito Poke Bowls & Various Drinks,37.78798864899530,-122.39610066847200
1516949,Eva's Catering,Truck,BRANNAN ST: 05TH ST to 06TH ST \ I-280 NORTHBOUND \ I-280 SOUTHBOUND (600 - 699),630 BRANNAN ST,EXPIRED,Cold Truck: Burrito: Corn Dog: Salads: Sandwiches: Quesadilla: Tacos: Fried Rice: Cow Mein: Chinese Rice: Noodle Plates: Soup: Bacon: Eggs: Ham: Avacado: Sausages: Beverages,37.77609875315740,-122.40028723986800
1513367,Brazuca Grill,Truck,CARROLL AVE: INGALLS ST to JENNINGS ST (1400 - 1499),1420 CARROLL AVE,EXPIRED,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,37.7235768564887,-122.39005910139900
1549614,Roadside Rotisserie Corporation / Country Grill,Truck,BUSH ST: 01ST ST \ MARKET ST to BATTERY ST (1 - 99),1 BUSH ST,EXPIRED,Rotisserie Chicken: Ribs: Kickass Salad: Potatos w/fat dripping: chicken wrap.,37.79092150726920,-122.4001004237390
1534180,Street Meet,Truck,MINNESOTA ST: 04TH ST \ MARIPOSA ST to 18TH ST (500 - 599),777 MARIPOSA ST,EXPIRED,Tacos: burritos: quesadillas: tortas: asada fries: nachos,37.76381127729060,-122.3912653505990
1515119,Tacos El Flaco,Truck,03RD ST: 25TH ST to 26TH ST (2901 - 2999) -- EAST --,2901 03RD ST,EXPIRED,Tacos: Burritos: Tortas: Quesadillas: Chips & Salsa & Various Beverages,37.75240499247830,-122.38700019629800
1535607,Wu Wei LLC dba MoBowl,Truck,WASHINGTON ST: THE EMBARCADERO to DRUMM ST (1 - 99),370 DRUMM ST,EXPIRED,Various types of meat: veggie: and seafood bowls.,37.79691371248350,-122.39665067526400
1513031,"San Francisco Street Foods, Inc.",Push Cart,HOWARD ST: 03RD ST to 04TH ST (700 - 799),701 HOWARD ST,EXPIRED,Hot dogs: condiments: soft pretzels: soft drinks: coffee: cold beverages: pastries: bakery goods: cookies: ice cream: candy: soups: churros: chestnuts: nuts: fresh fruit: fruit juices: desserts: potato chips and popcorn.,37.783513351245400,-122.40081339110500
1509791,Plaza Garibaldy,Truck,MONTGOMERY ST: POST ST to SUTTER ST (1 - 99),1 MONTGOMERY ST,EXPIRED,Tacos: burritos: quesadillas,37.78924953407510,-122.40241859729400
1509790,Plaza Garibaldy,Truck,HOWARD ST: 01ST ST to MALDEN ALY (500 - 589),540 HOWARD ST,EXPIRED,Tacos: burritos: quesadillas,37.78795495968580,-122.39723654373100
1495092,"Off the Grid Services, LLC",Truck,04TH ST: HOWARD ST to CLEMENTINA ST (200 - 267),250 04TH ST,EXPIRED,everything except for hot dogs,37.78236012101750,-122.40209599456300
1513365,Brazuca Grill,Truck,ARMSTRONG AVE: HAWES ST to INGALLS ST (1300 - 1399),1315 ARMSTRONG AVE,EXPIRED,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,37.723078757516,-122.38752570401700
1513349,Brazuca Grill,Truck,SHIPLEY ST: 04TH ST to 05TH ST (100 - 199),133 SHIPLEY ST,EXPIRED,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,37.78072409776970,-122.40123539265800
1576240,Natan's Catering,Truck,MENDELL ST: CARGO WAY to NEWHALL ST (1 - 199),151 MENDELL ST,REQUESTED,Burgers: melts: hot dogs: burritos:sandwiches: fries: onion rings: drinks,37.742820234675900,-122.38284735551800
1576374,San Francisco's Hometown Creamery,Truck,POST ST: MONTGOMERY ST to LICK PL (1 - 40),1 MONTGOMERY ST,REQUESTED,Ice Cream: Waffle Cones,37.78924953407510,-122.40241859729400
1576232,Natan's Catering,Truck,HARRISON ST: 26TH ST to KAMILLE CT (3000 - 3048),3040 HARRISON ST,REQUESTED,Burgers: melts: hot dogs: burritos:sandwiches: fries: onion rings: drinks,37.748848056566300,-122.41261899465500
1576205,Natan's Catering,Truck,,Assessors Block 8722/Lot003,REQUESTED,Burgers: melts: hot dogs: burritos:sandwiches: fries: onion rings: drinks,37.76743301733120,-122.39214911417200
1576215,Natan's Catering,Truck,POTRERO AVE: 10TH ST \ BRANNAN ST \ DIVISION ST to ALAMEDA ST (1 - 99),66 POTRERO AVE,REQUESTED,Burgers: melts: hot dogs: burritos:sandwiches: fries: onion rings: drinks,37.76854328902420,-122.40849289243900
1576237,Natan's Catering,Truck,KANSAS ST: 16TH ST to 17TH ST (300 - 399),350 KANSAS ST,REQUESTED,Burgers: melts: hot dogs: burritos:sandwiches: fries: onion rings: drinks,37.76537066931710,-122.40390784821200
1576234,Natan's Catering,Truck,,Assessors Block 8722/Lot001,REQUESTED,Burgers: melts: hot dogs: burritos:sandwiches: fries: onion rings: drinks,37.76799554568560,-122.38754942654700
1576224,Natan's Catering,Truck,ALEMANY BLVD: FOLSOM ST to ELLSWORTH ST \ I-280 S OFF RAMP \ I-280 S ON RAMP (400 - 498) -- NORTH --,400 ALEMANY BLVD,REQUESTED,Burgers: melts: hot dogs: burritos:sandwiches: fries: onion rings: drinks,37.73314239514260,-122.41456863241900
1576211,Natan's Catering,Truck,,Assessors Block 5369/Lot003,REQUESTED,Burgers: melts: hot dogs: burritos:sandwiches: fries: onion rings: drinks,37.73811777159190,-122.40441846721200
1576220,Natan's Catering,Truck,26TH ST: RHODE ISLAND ST to KANSAS ST (2200 - 2299),Assessors Block 4281a/Lot012A,REQUESTED,Burgers: melts: hot dogs: burritos:sandwiches: fries: onion rings: drinks,37.75076076946010,-122.40154029135700
1576235,Natan's Catering,Truck,ILLINOIS ST: MARIPOSA ST \ TERRY A FRANCOIS BLVD to 18TH ST (600 - 699),Assessors Block 3941/Lot001,REQUESTED,Burgers: melts: hot dogs: burritos:sandwiches: fries: onion rings: drinks,37.764741322675000,-122.38712481217900
1576207,Natan's Catering,Truck,,Assessors Block 7295/Lot022,REQUESTED,Burgers: melts: hot dogs: burritos:sandwiches: fries: onion rings: drinks,37.730003683189200,-122.4781863254150
1576225,Natan's Catering,Truck,CESAR CHAVEZ ST: 03RD ST to TENNESSEE ST (1000 - 1099),Assessors Block 4315/Lot03008,REQUESTED,Burgers: melts: hot dogs: burritos:sandwiches: fries: onion rings: drinks,0,0
1576231,Natan's Catering,Truck,HARRISON ST: MERLIN ST to OAK GROVE ST (924 - 950),950 HARRISON ST,REQUESTED,Burgers: melts: hot dogs: burritos:sandwiches: fries: onion rings: drinks,37.778388615786600,-122.40319178322900
1345312,Shah's Halal Food,Push Cart,MARKET ST: BATTERY ST to SUTTER ST (540 - 558) -- NORTH --,532 MARKET ST,EXPIRED,Chicken Gyro: Lamb Gyro: Chiken Gyro Plate: Lamb Gyro Plate: Combination Gyro Plate.,37.79054831818320,-122.40033367367900
955616,Tacos Santo Toribio,Truck,TOLAND ST: NEWCOMB AVE to OAKDALE AVE (900 - 999),928 TOLAND ST,REQUESTED,tacos,37.74162368623530,-122.4015472063970
1367290,Star Taco,,HOWARD ST: MALDEN ALY to 02ND ST (574 - 599),580 HOWARD ST,REQUESTED,Mexican Food,37.7873042488646,-122.39803725191200
1336732,Quan Catering,Truck,03RD ST: 25TH ST to 26TH ST (2900 - 2998) -- WEST --,2920 03RD ST,EXPIRED,Cold Truck: Soft drinks: cup cakes: potato chips: cookies: gum: sandwiches (hot & cold): peanuts: muffins: coff (hot & cold): water: juice: yoplait: milk: orange juice: sunflower seeds: can foods: burritos: buscuits: chimichangas: rice krispies,37.7519716288769,-122.38796548380100
1334819,tacos y pupusas los trinos,,MISSION ST: AVALON AVE to COTTER ST (4368 - 4439),4384 MISSION ST,REQUESTED,,37.727566537591700,-122.4329697019890
1336028,Paradise Catering,Truck,FOLSOM ST: DORE ST to 10TH ST (1345 - 1399),1398 FOLSOM ST,EXPIRED,Cold Truck: Sandwiches: snacks: prepackaged items: beverages:,37.77309677131090,-122.41274507720500
934518,Scotch Bonnet,Truck,SANSOME ST: BUSH ST to PINE ST (100 - 199),115 SANSOME ST,EXPIRED,Jerk chicken: curry chicken: curry goat: curry dhal: Burritos: Fish: Ox tails: rice: beans: veggies.,37.79142654133210,-122.40103785668800
934595,May Catering,Truck,FOLSOM ST: 16TH ST to ENTERPRISE ST (2000 - 2035),2000 FOLSOM ST,EXPIRED,Cold Truck: Sandwiches: fruit: snacks: candy: hot and cold drinks,37.76502716388220,-122.41550777249000
1341056,Kettle Corn Star,Push Cart,MARKET ST: YERBA BUENA LN to 04TH ST \ ELLIS ST \ STOCKTON ST (767 - 799) -- SOUTH --,773 MARKET ST,EXPIRED,Kettle Corn: Funnel Cakes: Lemonade: Beverages: Flan: Hot Dogs: Falafel: Hot and Cold Sandwiches: French Fries: Baklava and Pastries,37.78539563944050,-122.40439104283000
